rk,nk,p_r_rk,sk,rk_prime,round_rk_prime,nk_after_equalization
43,1956,0.002746,0.131911,33.637321,34,3833
44,1877,0.002635,0.134546,34.309245,34,3833
45,1839,0.002582,0.137128,34.967564,35,1839
46,1899,0.002666,0.139794,35.647363,36,3719
47,1820,0.002555,0.142349,36.298881,36,3719
48,1816,0.002549,0.144898,36.948968,37,1816
49,1772,0.002488,0.147386,37.583303,38,3523
50,1751,0.002458,0.149844,38.210121,38,3523
51,1891,0.002655,0.152498,38.887056,39,1891
52,1817,0.002551,0.155049,39.537501,40,3608
53,1791,0.002514,0.157563,40.178638,40,3608
54,1795,0.002520,0.160083,40.821207,41,3645
55,1850,0.002597,0.162680,41.483464,41,3645
56,1922,0.002698,0.165378,42.171496,42,1922
57,1926,0.002704,0.168082,42.860960,43,1926
58,1962,0.002754,0.170837,43.563311,44,4013
59,2051,0.002879,0.173716,44.297523,44,4013
60,2038,0.002861,0.176577,45.027080,45,2038
61,2088,0.002931,0.179508,45.774536,46,2088
62,2119,0.002975,0.182483,46.533090,47,4324
63,2205,0.003095,0.185578,47.322429,47,4324
64,2191,0.003076,0.188654,48.106757,48,2191
65,2262,0.003175,0.191829,48.916501,49,2262
66,2278,0.003198,0.195027,49.731973,50,2278
67,2326,0.003265,0.198293,50.564628,51,4605
68,2279,0.003199,0.201492,51.380458,51,4605
69,2449,0.003438,0.204930,52.257144,52,2449
70,2516,0.003532,0.208462,53.157815,53,2516
71,2577,0.003618,0.212080,54.080322,54,2577
72,2595,0.003643,0.215723,55.009272,55,2595
73,2691,0.003778,0.219500,55.972589,56,2691
74,2684,0.003768,0.223268,56.933399,57,2684
75,2604,0.003656,0.226924,57.865572,58,2604
76,2761,0.003876,0.230800,58.853947,59,2761
77,2700,0.003790,0.234590,59.820485,60,2700
78,2706,0.003799,0.238389,60.789171,61,2706
79,2742,0.003849,0.242238,61.770744,62,2742
80,2706,0.003799,0.246037,62.739431,63,2706
81,2585,0.003629,0.249666,63.664801,64,2585
82,2657,0.003730,0.253396,64.615947,65,2657
83,2544,0.003571,0.256967,65.526641,66,4942
84,2398,0.003366,0.260334,66.385070,66,4942
85,2414,0.003389,0.263722,67.249226,67,2414
86,2174,0.003052,0.266774,68.027469,68,2174
87,2213,0.003107,0.269881,68.819672,69,2213
88,2087,0.002930,0.272811,69.566770,70,4210
89,2123,0.002980,0.275791,70.326756,70,4210
90,2033,0.002854,0.278645,71.054523,71,2033
91,2008,0.002819,0.281464,71.773342,72,3911
92,1903,0.002671,0.284136,72.454572,72,3911
93,1872,0.002628,0.286764,73.124705,73,1872
94,1894,0.002659,0.289422,73.802714,74,1894
95,1948,0.002735,0.292157,74.500053,75,3792
96,1844,0.002589,0.294746,75.160163,75,3792
97,1938,0.002721,0.297466,75.853923,76,1938
98,1901,0.002669,0.300135,76.534437,77,3831
99,1930,0.002709,0.302844,77.225333,77,3831
100,1882,0.002642,0.305486,77.899046,78,1882
101,2040,0.002864,0.308350,78.629320,79,3955
102,1915,0.002688,0.311039,79.314846,79,3955
103,1976,0.002774,0.313813,80.022209,80,1976
104,2028,0.002847,0.316660,80.748186,81,4074
105,2046,0.002872,0.319532,81.480607,81,4074
106,2060,0.002892,0.322424,82.218040,82,2060
107,2124,0.002982,0.325405,82.978384,83,2124
108,2161,0.003034,0.328439,83.751972,84,2161
109,2232,0.003133,0.331572,84.550977,85,4309
110,2077,0.002916,0.334488,85.294496,85,4309
111,2232,0.003133,0.337622,86.093501,86,2232
112,2258,0.003170,0.340791,86.901813,87,2258
113,2435,0.003418,0.344210,87.773488,88,2435
114,2466,0.003462,0.347672,88.656259,89,2466
115,2439,0.003424,0.351096,89.529365,90,4971
116,2532,0.003555,0.354650,90.435763,90,4971
117,2548,0.003577,0.358227,91.347889,91,2548
118,2674,0.003754,0.361981,92.305120,92,2674
119,2580,0.003622,0.365603,93.228701,93,2580
120,2837,0.003983,0.369585,94.244282,94,2837
121,2708,0.003802,0.373387,95.213684,95,2708
122,2907,0.004081,0.377468,96.254324,96,2907
123,2816,0.003953,0.381421,97.262387,97,2816
124,2995,0.004204,0.385626,98.334529,98,2995
125,2977,0.004179,0.389805,99.400227,99,2977
126,3075,0.004317,0.394122,100.501007,101,3075
127,3164,0.004442,0.398563,101.633646,102,3164
128,3208,0.004503,0.403067,102.782037,103,3208
129,3451,0.004845,0.407911,104.017416,104,3451
130,3511,0.004929,0.412840,105.274274,105,3511
131,3685,0.005173,0.418013,106.593419,107,3685
132,3894,0.005467,0.423480,107.987382,108,3894
133,4203,0.005900,0.429380,109.491960,109,4203
134,4354,0.006112,0.435493,111.050593,111,4354
135,4617,0.006481,0.441974,112.703373,113,4617
136,4922,0.006910,0.448884,114.465337,114,4922
137,5327,0.007478,0.456362,116.372281,116,5327
138,5479,0.007692,0.464053,118.333637,118,5479
139,5834,0.008190,0.472243,120.422076,120,5834
140,6200,0.008704,0.480947,122.641534,123,6200
141,6563,0.009213,0.490161,124.990938,125,6563
142,7081,0.009941,0.500101,127.525774,128,7081
143,7743,0.010870,0.510971,130.297591,130,7743
144,8377,0.011760,0.522731,133.296366,133,8377
145,8795,0.012347,0.535078,136.444775,136,8795
146,8844,0.012415,0.547493,139.610724,140,8844
147,8780,0.012326,0.559819,142.753764,143,8780
148,8639,0.012128,0.571946,145.846328,146,8639
149,8403,0.011796,0.583743,148.854410,149,8403
150,8370,0.011750,0.595493,151.850679,152,8370
151,8299,0.011650,0.607143,154.821531,155,8299
152,8196,0.011506,0.618649,157.755511,158,8196
153,8087,0.011353,0.630002,160.650473,161,8087
154,8074,0.011335,0.641336,163.540780,164,8074
155,8108,0.011382,0.652719,166.443259,166,8108
156,8022,0.011262,0.663980,169.314951,169,8022
157,7793,0.010940,0.674920,172.104667,172,7793
158,7602,0.010672,0.685592,174.826009,175,7602
159,7580,0.010641,0.696233,177.539476,178,7580
160,7796,0.010944,0.707178,180.330265,180,7796
161,7919,0.011117,0.718294,183.165086,183,7919
162,7846,0.011014,0.729309,185.973775,186,7846
163,7672,0.010770,0.740079,188.720176,189,7672
164,7541,0.010586,0.750665,191.419681,191,7541
165,7087,0.009949,0.760614,193.956665,194,7087
166,6692,0.009394,0.770009,196.352248,196,6692
167,6373,0.008947,0.778955,198.633636,199,6373
168,6162,0.008650,0.787606,200.839491,201,6162
169,6030,0.008465,0.796071,202.998094,203,6030
170,6078,0.008532,0.804603,205.173879,205,6078
171,6283,0.008820,0.813424,207.423049,207,6283
172,6032,0.008468,0.821892,209.582367,210,6032
173,6151,0.008635,0.830527,211.784284,212,6151
174,5805,0.008149,0.838676,213.862342,214,5805
175,5166,0.007252,0.845928,215.711652,216,5166
176,4761,0.006684,0.852612,217.415981,217,4761
177,4669,0.006554,0.859166,219.087376,219,4669
178,4516,0.006340,0.865506,220.704001,221,4516
179,4288,0.006020,0.871526,222.239007,222,4288
180,4340,0.006093,0.877618,223.792627,224,4340
181,4429,0.006218,0.883836,225.378108,225,4429
182,4696,0.006592,0.890428,227.059169,227,4696
183,4825,0.006773,0.897202,228.786408,229,4825
184,4918,0.006904,0.904106,230.546940,231,4918
185,4876,0.006845,0.910951,232.292436,232,4876
186,4868,0.006834,0.917785,234.035069,234,4868
187,4570,0.006416,0.924200,235.671025,236,4570
188,4230,0.005938,0.930138,237.185268,237,4230
189,4131,0.005799,0.935938,238.664071,239,4131
190,3854,0.005410,0.941348,240.043715,240,3854
191,3540,0.004970,0.946317,241.310954,241,3540
192,2994,0.004203,0.950521,242.382738,242,2994
193,2560,0.003594,0.954114,243.299159,243,2560
194,2255,0.003166,0.957280,244.106398,244,2255
195,2030,0.002850,0.960130,244.833091,245,3866
196,1836,0.002577,0.962707,245.490337,245,3866
197,1597,0.002242,0.964949,246.062027,246,1597
198,1449,0.002034,0.966983,246.580736,247,3859
199,1248,0.001752,0.968735,247.027491,247,3859
200,1162,0.001631,0.970367,247.443461,247,3859
201,895,0.001256,0.971623,247.763850,248,2475
202,858,0.001204,0.972827,248.070995,248,2475
203,722,0.001014,0.973841,248.329454,248,2475
204,707,0.000993,0.974834,248.582544,249,2833
205,602,0.000845,0.975679,248.798046,249,2833
206,513,0.000720,0.976399,248.981688,249,2833
207,536,0.000752,0.977151,249.173564,249,2833
208,475,0.000667,0.977818,249.343603,249,2833
209,481,0.000675,0.978493,249.515790,250,2977
210,485,0.000681,0.979174,249.689409,250,2977
211,495,0.000695,0.979869,249.866608,250,2977
212,500,0.000702,0.980571,250.045596,250,2977
213,497,0.000698,0.981269,250.223511,250,2977
214,519,0.000729,0.981997,250.409301,250,2977
215,539,0.000757,0.982754,250.602251,251,2644
216,556,0.000781,0.983534,250.801286,251,2644
217,567,0.000796,0.984330,251.004259,251,2644
218,501,0.000703,0.985034,251.183606,251,2644
219,481,0.000675,0.985709,251.355793,251,2644
220,511,0.000717,0.986426,251.538719,252,2994
221,520,0.000730,0.987156,251.724867,252,2994
222,478,0.000671,0.987827,251.895980,252,2994
223,475,0.000667,0.988494,252.066019,252,2994
224,481,0.000675,0.989169,252.238206,252,2994
225,529,0.000743,0.989912,252.427576,252,2994
226,530,0.000744,0.990656,252.617304,253,2909
227,490,0.000688,0.991344,252.792713,253,2909
228,484,0.000679,0.992023,252.965974,253,2909
229,497,0.000698,0.992721,253.143889,253,2909
230,451,0.000633,0.993354,253.305336,253,2909
231,457,0.000642,0.993996,253.468932,253,2909
232,438,0.000615,0.994611,253.625726,254,2864
233,389,0.000546,0.995157,253.764979,254,2864
234,328,0.000460,0.995617,253.882395,254,2864
235,284,0.000399,0.996016,253.984061,254,2864
236,264,0.000371,0.996387,254.078567,254,2864
237,200,0.000281,0.996667,254.150162,254,2864
238,148,0.000208,0.996875,254.203143,254,2864
239,133,0.000187,0.997062,254.250754,254,2864
240,110,0.000154,0.997216,254.290131,254,2864
241,103,0.000145,0.997361,254.327003,254,2864
242,121,0.000170,0.997531,254.370318,254,2864
243,108,0.000152,0.997682,254.408980,254,2864
244,105,0.000147,0.997830,254.446567,254,2864
245,133,0.000187,0.998016,254.494178,254,2864
246,153,0.000215,0.998231,254.548949,255,1413
247,207,0.000291,0.998522,254.623050,255,1413
248,228,0.000320,0.998842,254.704669,255,1413
249,216,0.000303,0.999145,254.781992,255,1413
250,230,0.000323,0.999468,254.864327,255,1413
251,187,0.000263,0.999730,254.931268,255,1413
252,163,0.000229,0.999959,254.989619,255,1413
253,28,0.000039,0.999999,254.999642,255,1413
254,1,0.000001,1.000000,255.000000,255,1413
255,0,0.000000,1.000000,255.000000,255,1413
