rk,nk,p_r_rk,sk,rk_prime,round_rk_prime,nk_after_equalization
167,360,0.001382,0.945654,241.141645,241,1968
168,359,0.001378,0.947032,241.493146,241,1709
169,426,0.001636,0.948668,241.910248,242,0
170,416,0.001597,0.950265,242.317559,242,1876
171,427,0.001640,0.951904,242.735640,243,0
172,352,0.001352,0.953256,243.080287,243,1696
173,426,0.001636,0.954892,243.497389,243,0
174,474,0.001820,0.956712,243.961488,244,2268
175,387,0.001486,0.958198,244.340405,244,0
176,308,0.001183,0.959380,244.641971,245,2312
177,307,0.001179,0.960559,244.942559,245,0
178,242,0.000929,0.961488,245.179504,245,2049
179,211,0.000810,0.962298,245.386097,245,0
180,207,0.000795,0.963093,245.588773,246,1786
181,219,0.000841,0.963934,245.803198,246,1383
182,209,0.000802,0.964737,246.007833,246,0
183,139,0.000534,0.965270,246.143930,246,1237
184,116,0.000445,0.965716,246.257507,246,1218
185,102,0.000392,0.966107,246.357376,246,1006
186,104,0.000399,0.966507,246.459204,246,1027
187,108,0.000415,0.966921,246.564948,247,1090
188,91,0.000349,0.967271,246.654047,247,949
189,83,0.000319,0.967589,246.735313,247,1728
190,84,0.000323,0.967912,246.817559,247,935
191,94,0.000361,0.968273,246.909595,247,975
192,74,0.000284,0.968557,246.982050,247,921
193,77,0.000296,0.968853,247.057441,247,863
194,89,0.000342,0.969194,247.144582,247,862
195,84,0.000323,0.969517,247.226828,247,867
196,89,0.000342,0.969859,247.313969,247,1692
197,87,0.000334,0.970193,247.399151,247,811
198,94,0.000361,0.970554,247.491188,247,708
199,98,0.000376,0.970930,247.587141,248,1330
200,109,0.000419,0.971348,247.693864,248,1096
201,112,0.000430,0.971779,247.803525,248,988
202,95,0.000365,0.972143,247.896540,248,991
203,111,0.000426,0.972569,248.005222,248,933
204,109,0.000419,0.972988,248.111945,248,1139
205,123,0.000472,0.973460,248.232376,248,696
206,122,0.000468,0.973929,248.351828,248,720
207,141,0.000541,0.974470,248.489883,248,982
208,124,0.000476,0.974946,248.611292,249,1029
209,124,0.000476,0.975422,248.732702,249,1197
210,120,0.000461,0.975883,248.850196,249,1124
211,95,0.000365,0.976248,248.943211,249,943
212,121,0.000465,0.976712,249.061684,249,986
213,121,0.000465,0.977177,249.180157,249,965
214,142,0.000545,0.977722,249.319191,249,1771
215,138,0.000530,0.978252,249.454308,249,759
216,143,0.000549,0.978801,249.594321,250,701
217,170,0.000653,0.979454,249.760770,250,1263
218,165,0.000634,0.980088,249.922324,250,766
219,186,0.000714,0.980802,250.104439,250,1457
220,196,0.000753,0.981554,250.296345,250,721
221,182,0.000699,0.982253,250.474543,250,754
222,190,0.000730,0.982983,250.660574,251,1677
223,175,0.000672,0.983655,250.831919,251,897
224,218,0.000837,0.984492,251.045366,251,739
225,217,0.000833,0.985325,251.257833,251,1330
226,243,0.000933,0.986258,251.495757,251,628
227,212,0.000814,0.987072,251.703329,252,1264
228,221,0.000849,0.987920,251.919713,252,1266
229,226,0.000868,0.988788,252.140992,252,592
230,196,0.000753,0.989541,252.332898,252,1088
231,174,0.000668,0.990209,252.503264,253,1336
232,152,0.000584,0.990793,252.652089,253,785
233,178,0.000683,0.991476,252.826371,253,1200
234,160,0.000614,0.992090,252.983029,253,1100
235,118,0.000453,0.992543,253.098564,253,963
236,111,0.000426,0.992970,253.207245,253,1044
237,99,0.000380,0.993350,253.304178,253,821
238,95,0.000365,0.993714,253.397193,253,1163
239,106,0.000407,0.994121,253.500979,254,979
240,81,0.000311,0.994432,253.580287,254,1238
241,82,0.000315,0.994747,253.660574,254,1070
242,94,0.000361,0.995108,253.752611,254,842
243,64,0.000246,0.995354,253.815274,254,1205
244,75,0.000288,0.995642,253.888708,254,861
245,75,0.000288,0.995930,253.962141,254,1068
246,57,0.000219,0.996149,254.017950,254,1096
247,62,0.000238,0.996387,254.078655,254,1054
248,71,0.000273,0.996659,254.148172,254,1020
249,71,0.000273,0.996932,254.217689,254,985
250,62,0.000238,0.997170,254.278394,254,1042
251,56,0.000215,0.997385,254.333225,254,1043
252,104,0.000399,0.997785,254.435052,254,855
253,215,0.000826,0.998610,254.645561,255,1087
254,192,0.000737,0.999347,254.833551,255,1060
255,170,0.000653,1.000000,255.000000,255,577
